Subnum,Sequence,Age,Sex,education,Location,Income,question,reward,group,Headline_Veracity,Headline_id,Sharelikelihood,Credibility,Difficulty,Familiarity,Importance,Morality
74,1,25,2,4,4,5,Fake_Item12_Reward_Aversion,5,Acc,Fake,12,6,5.5,3,4,3,3
74,1,25,2,4,4,5,Fake_Item13_Reward_Aversion,6,Acc,Fake,13,6,5.5,4,4,3,4
74,1,25,2,4,4,5,Fake_Item14_Reward_Aversion,5,Acc,Fake,14,5,6,3,4,3,4
74,1,25,2,4,4,5,Fake_Item15_Reward_Aversion,5,Acc,Fake,15,5,6,5,3,4,4
74,1,25,2,4,4,5,Fake_Item16_Reward_Aversion,5,Acc,Fake,16,5,6,4,4,3,5
74,1,25,2,4,4,5,Fake_Item17_Reward_Aversion,5,Acc,Fake,17,5,6,5,4,4,3
74,1,25,2,4,4,5,Fake_Item18_Reward_Aversion,5,Acc,Fake,18,6,5,4,4,4,4
75,2,25,2,4,1,4,Real_Item1_Reward_Bversion,1,Acc,Real,1,6,6,2,5,5,6
75,2,25,2,4,1,4,Real_Item2_Reward_Bversion,5,Acc,Real,2,2,2.5,4,3,2,1
75,2,25,2,4,1,4,Real_Item3_Reward_Bversion,3,Acc,Real,3,4,5,2,5,4,3
75,2,25,2,4,1,4,Real_Item4_Reward_Bversion,5,Acc,Real,4,3,3,4,2,2,4
75,2,25,2,4,1,4,Real_Item5_Reward_Bversion,1,Acc,Real,5,6,5.5,1,5,5,6
75,2,25,2,4,1,4,Real_Item6_Reward_Bversion,2,Acc,Real,6,6,5,2,5,4,5
75,2,25,2,4,1,4,Real_Item7_Reward_Bversion,6,Acc,Real,7,2,3,4,3,2,4
75,2,25,2,4,1,4,Real_Item8_Reward_Bversion,4,Acc,Real,8,5,4.5,3,4,4,4
75,2,25,2,4,1,4,Real_Item9_Reward_Bversion,6,Acc,Real,9,1,1,5,2,2,3
75,2,25,2,4,1,4,Fake_Item10_Reward_Bversion,1,Acc,Fake,10,6,5.5,1,5,5,6
75,2,25,2,4,1,4,Fake_Item11_Reward_Bversion,5,Acc,Fake,11,2,2.5,3,3,1,4
75,2,25,2,4,1,4,Fake_Item12_Reward_Bversion,1,Acc,Fake,12,5,5.5,1,5,4,6
75,2,25,2,4,1,4,Fake_Item13_Reward_Bversion,6,Acc,Fake,13,1,2,2,4,2,2
75,2,25,2,4,1,4,Fake_Item14_Reward_Bversion,6,Acc,Fake,14,1,2,2,2,1,3
75,2,25,2,4,1,4,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,1,1,2,1,1,2
75,2,25,2,4,1,4,Fake_Item16_Reward_Bversion,5,Acc,Fake,16,1,2.5,5,5,5,4
75,2,25,2,4,1,4,Fake_Item17_Reward_Bversion,6,Acc,Fake,17,2,2,3,2,1,3
75,2,25,2,4,1,4,Fake_Item18_Reward_Bversion,4,Acc,Fake,18,2,3,4,4,5,5
76,2,24,2,5,2,4,Real_Item1_Reward_Bversion,6,Acc,Real,1,1,5,6,5,2,5
76,2,24,2,5,2,4,Real_Item2_Reward_Bversion,6,Acc,Real,2,1,3,6,5,2,3
76,2,24,2,5,2,4,Real_Item3_Reward_Bversion,6,Acc,Real,3,1,4,6,1,4,1
76,2,24,2,5,2,4,Real_Item4_Reward_Bversion,6,Acc,Real,4,2,4.5,5,2,4,5
76,2,24,2,5,2,4,Real_Item5_Reward_Bversion,6,Acc,Real,5,4,5,6,3,5,6
76,2,24,2,5,2,4,Real_Item6_Reward_Bversion,6,Acc,Real,6,3,5,5,4,4,4
76,2,24,2,5,2,4,Real_Item7_Reward_Bversion,6,Acc,Real,7,1,3.5,6,2,5,2
76,2,24,2,5,2,4,Real_Item8_Reward_Bversion,6,Acc,Real,8,1,4.5,4,4,2,2
76,2,24,2,5,2,4,Real_Item9_Reward_Bversion,5,Acc,Real,9,3,3,5,1,5,1
76,2,24,2,5,2,4,Fake_Item10_Reward_Bversion,6,Acc,Fake,10,3,4.5,2,2,3,6
76,2,24,2,5,2,4,Fake_Item11_Reward_Bversion,6,Acc,Fake,11,2,5,6,5,6,5
76,2,24,2,5,2,4,Fake_Item12_Reward_Bversion,6,Acc,Fake,12,3,4.5,6,2,4,6
76,2,24,2,5,2,4,Fake_Item13_Reward_Bversion,6,Acc,Fake,13,1,3,5,4,5,2
76,2,24,2,5,2,4,Fake_Item14_Reward_Bversion,6,Acc,Fake,14,1,5.5,6,4,6,4
76,2,24,2,5,2,4,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,2,4,5,3,6,6
76,2,24,2,5,2,4,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,2,3.5,6,3,5,5
76,2,24,2,5,2,4,Fake_Item17_Reward_Bversion,6,Acc,Fake,17,3,3.5,3,5,5,4
76,2,24,2,5,2,4,Fake_Item18_Reward_Bversion,6,Acc,Fake,18,1,3,6,2,6,1
77,1,18,1,4,2,6,Real_Item1_Reward_Aversion,4,Acc,Real,1,4,4,3,2,3,2
77,1,18,1,4,2,6,Real_Item2_Reward_Aversion,4,Acc,Real,2,3,4,4,4,2,3
77,1,18,1,4,2,6,Real_Item3_Reward_Aversion,5,Acc,Real,3,2,2.5,2,3,2,2
77,1,18,1,4,2,6,Real_Item4_Reward_Aversion,3,Acc,Real,4,4,3.5,5,4,3,3
77,1,18,1,4,2,6,Real_Item5_Reward_Aversion,2,Acc,Real,5,5,4.5,4,3,4,5
77,1,18,1,4,2,6,Real_Item6_Reward_Aversion,6,Acc,Real,6,2,1.5,2,2,1,3
77,1,18,1,4,2,6,Real_Item7_Reward_Aversion,5,Acc,Real,7,3,3.5,5,2,3,3
77,1,18,1,4,2,6,Real_Item8_Reward_Aversion,6,Acc,Real,8,3,3,1,1,1,2
77,1,18,1,4,2,6,Real_Item9_Reward_Aversion,6,Acc,Real,9,1,1,2,4,2,1
77,1,18,1,4,2,6,Fake_Item10_Reward_Aversion,3,Acc,Fake,10,4,3.5,3,4,4,1
77,1,18,1,4,2,6,Fake_Item11_Reward_Aversion,1,Acc,Fake,11,5,5,3,6,4,5
77,1,18,1,4,2,6,Fake_Item12_Reward_Aversion,2,Acc,Fake,12,4,3.5,4,4,5,2
77,1,18,1,4,2,6,Fake_Item13_Reward_Aversion,4,Acc,Fake,13,3,4.5,3,4,2,3
77,1,18,1,4,2,6,Fake_Item14_Reward_Aversion,6,Acc,Fake,14,2,1,1,4,3,2
77,1,18,1,4,2,6,Fake_Item15_Reward_Aversion,5,Acc,Fake,15,2,1.5,1,3,2,2
77,1,18,1,4,2,6,Fake_Item16_Reward_Aversion,6,Acc,Fake,16,2,1,1,4,3,1
77,1,18,1,4,2,6,Fake_Item17_Reward_Aversion,6,Acc,Fake,17,2,2,2,4,2,1
77,1,18,1,4,2,6,Fake_Item18_Reward_Aversion,6,Acc,Fake,18,1,1,1,3,2,1
78,2,20,2,4,3,5,Real_Item1_Reward_Bversion,6,Acc,Real,1,2,5,1,1,1,6
78,2,20,2,4,3,5,Real_Item2_Reward_Bversion,6,Acc,Real,2,6,6,1,1,1,6
78,2,20,2,4,3,5,Real_Item3_Reward_Bversion,6,Acc,Real,3,6,5.5,2,1,1,6
78,2,20,2,4,3,5,Real_Item4_Reward_Bversion,6,Acc,Real,4,3,2.5,5,1,1,6
78,2,20,2,4,3,5,Real_Item5_Reward_Bversion,6,Acc,Real,5,6,6,1,1,6,6
78,2,20,2,4,3,5,Real_Item6_Reward_Bversion,6,Acc,Real,6,6,6,2,1,3,2
78,2,20,2,4,3,5,Real_Item7_Reward_Bversion,6,Acc,Real,7,6,6,2,1,1,6
78,2,20,2,4,3,5,Real_Item8_Reward_Bversion,6,Acc,Real,8,5,5,5,1,1,6
78,2,20,2,4,3,5,Real_Item9_Reward_Bversion,6,Acc,Real,9,6,2.5,4,1,5,4
78,2,20,2,4,3,5,Fake_Item10_Reward_Bversion,6,Acc,Fake,10,6,1.5,5,1,1,3
78,2,20,2,4,3,5,Fake_Item11_Reward_Bversion,6,Acc,Fake,11,5,5,2,1,1,6
78,2,20,2,4,3,5,Fake_Item12_Reward_Bversion,6,Acc,Fake,12,2,5.5,2,2,1,6
78,2,20,2,4,3,5,Fake_Item13_Reward_Bversion,6,Acc,Fake,13,6,3.5,4,1,1,4
78,2,20,2,4,3,5,Fake_Item14_Reward_Bversion,6,Acc,Fake,14,6,3.5,2,1,6,6
78,2,20,2,4,3,5,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,5,4,2,1,6,6
78,2,20,2,4,3,5,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,4,1.5,2,1,1,6
78,2,20,2,4,3,5,Fake_Item17_Reward_Bversion,6,Acc,Fake,17,6,6,1,2,1,2
78,2,20,2,4,3,5,Fake_Item18_Reward_Bversion,6,Acc,Fake,18,1,4.5,4,1,1,5
79,1,21,2,4,2,2,Real_Item1_Reward_Aversion,1,Acc,Real,1,1,5.5,4,1,5,4
79,1,21,2,4,2,2,Real_Item2_Reward_Aversion,1,Acc,Real,2,5,4.5,4,1,3,6
79,1,21,2,4,2,2,Real_Item3_Reward_Aversion,4,Acc,Real,3,1,2.5,6,1,6,5
79,1,21,2,4,2,2,Real_Item4_Reward_Aversion,1,Acc,Real,4,4,6,5,2,2,6
79,1,21,2,4,2,2,Real_Item5_Reward_Aversion,1,Acc,Real,5,6,5.5,5,5,2,6
79,1,21,2,4,2,2,Real_Item6_Reward_Aversion,4,Acc,Real,6,2,6,3,2,2,6
79,1,21,2,4,2,2,Real_Item7_Reward_Aversion,2,Acc,Real,7,3,5,6,3,4,3
79,1,21,2,4,2,2,Real_Item8_Reward_Aversion,6,Acc,Real,8,1,1.5,5,3,6,6
79,1,21,2,4,2,2,Real_Item9_Reward_Aversion,6,Acc,Real,9,1,1,1,6,1,1
79,1,21,2,4,2,2,Fake_Item10_Reward_Aversion,4,Acc,Fake,10,2,3.5,4,5,3,6
79,1,21,2,4,2,2,Fake_Item11_Reward_Aversion,1,Acc,Fake,11,5,5,6,1,4,6
79,1,21,2,4,2,2,Fake_Item12_Reward_Aversion,2,Acc,Fake,12,5,5,5,5,2,5
79,1,21,2,4,2,2,Fake_Item13_Reward_Aversion,1,Acc,Fake,13,1,1.5,2,1,1,2
79,1,21,2,4,2,2,Fake_Item14_Reward_Aversion,6,Acc,Fake,14,1,1,1,4,4,2
79,1,21,2,4,2,2,Fake_Item15_Reward_Aversion,6,Acc,Fake,15,1,1,1,6,6,1
79,1,21,2,4,2,2,Fake_Item16_Reward_Aversion,6,Acc,Fake,16,1,1,1,5,2,1
79,1,21,2,4,2,2,Fake_Item17_Reward_Aversion,1,Acc,Fake,17,3,3,4,1,1,5
79,1,21,2,4,2,2,Fake_Item18_Reward_Aversion,3,Acc,Fake,18,6,5,4,6,6,6
80,1,20,2,4,2,2,Real_Item1_Reward_Aversion,4,Acc,Real,1,4,4,1,5,4,5
80,1,20,2,4,2,2,Real_Item2_Reward_Aversion,4,Acc,Real,2,4,4,4,3,3,4
80,1,20,2,4,2,2,Real_Item3_Reward_Aversion,4,Acc,Real,3,4,4,1,4,4,4
80,1,20,2,4,2,2,Real_Item4_Reward_Aversion,4,Acc,Real,4,4,4.5,4,4,4,4
80,1,20,2,4,2,2,Real_Item5_Reward_Aversion,1,Acc,Real,5,1,6,1,6,3,6
80,1,20,2,4,2,2,Real_Item6_Reward_Aversion,5,Acc,Real,6,4,4.5,4,4,4,4
80,1,20,2,4,2,2,Real_Item7_Reward_Aversion,6,Acc,Real,7,1,6,4,4,3,4
80,1,20,2,4,2,2,Real_Item8_Reward_Aversion,4,Acc,Real,8,4,4,4,4,4,4
80,1,20,2,4,2,2,Real_Item9_Reward_Aversion,4,Acc,Real,9,4,4,4,4,4,4
80,1,20,2,4,2,2,Fake_Item10_Reward_Aversion,5,Acc,Fake,10,1,5.5,1,4,3,6
80,1,20,2,4,2,2,Fake_Item11_Reward_Aversion,4,Acc,Fake,11,3,4.5,4,4,4,4
80,1,20,2,4,2,2,Fake_Item12_Reward_Aversion,1,Acc,Fake,12,3,5,1,4,4,6
80,1,20,2,4,2,2,Fake_Item13_Reward_Aversion,3,Acc,Fake,13,3,3,3,3,3,3
80,1,20,2,4,2,2,Fake_Item14_Reward_Aversion,4,Acc,Fake,14,3,3.5,3,3,2,3
80,1,20,2,4,2,2,Fake_Item15_Reward_Aversion,3,Acc,Fake,15,4,3.5,3,3,3,3
80,1,20,2,4,2,2,Fake_Item16_Reward_Aversion,3,Acc,Fake,16,1,3.5,4,4,4,4
80,1,20,2,4,2,2,Fake_Item17_Reward_Aversion,1,Acc,Fake,17,1,4,3,2,2,3
80,1,20,2,4,2,2,Fake_Item18_Reward_Aversion,4,Acc,Fake,18,3,5,4,4,4,4
81,2,21,1,4,2,5,Real_Item1_Reward_Bversion,4,Acc,Real,1,4,4.5,5,4,4,3
81,2,21,1,4,2,5,Real_Item2_Reward_Bversion,5,Acc,Real,2,5,4.5,2,4,3,4
81,2,21,1,4,2,5,Real_Item3_Reward_Bversion,5,Acc,Real,3,4,5,2,5,5,4
81,2,21,1,4,2,5,Real_Item4_Reward_Bversion,5,Acc,Real,4,4,2.5,4,4,4,4
81,2,21,1,4,2,5,Real_Item5_Reward_Bversion,5,Acc,Real,5,4,4.5,2,4,5,5
81,2,21,1,4,2,5,Real_Item6_Reward_Bversion,4,Acc,Real,6,4,3.5,4,4,4,5
81,2,21,1,4,2,5,Real_Item7_Reward_Bversion,5,Acc,Real,7,4,5,2,4,4,3
81,2,21,1,4,2,5,Real_Item8_Reward_Bversion,5,Acc,Real,8,3,3.5,4,5,5,3
81,2,21,1,4,2,5,Real_Item9_Reward_Bversion,5,Acc,Real,9,3,2.5,5,4,4,3
81,2,21,1,4,2,5,Fake_Item10_Reward_Bversion,5,Acc,Fake,10,6,5.5,1,5,5,2
81,2,21,1,4,2,5,Fake_Item11_Reward_Bversion,5,Acc,Fake,11,5,3,3,4,4,5
81,2,21,1,4,2,5,Fake_Item12_Reward_Bversion,4,Acc,Fake,12,3,4.5,3,4,5,3
81,2,21,1,4,2,5,Fake_Item13_Reward_Bversion,5,Acc,Fake,13,4,4,3,4,5,4
81,2,21,1,4,2,5,Fake_Item14_Reward_Bversion,4,Acc,Fake,14,3,3,3,3,3,5
81,2,21,1,4,2,5,Fake_Item15_Reward_Bversion,4,Acc,Fake,15,3,2.5,5,2,3,4
81,2,21,1,4,2,5,Fake_Item16_Reward_Bversion,3,Acc,Fake,16,3,3.5,2,4,3,4
81,2,21,1,4,2,5,Fake_Item17_Reward_Bversion,5,Acc,Fake,17,5,4.5,2,5,5,5
81,2,21,1,4,2,5,Fake_Item18_Reward_Bversion,5,Acc,Fake,18,4,3.5,5,3,3,4
82,2,23,1,4,1,5,Real_Item1_Reward_Bversion,1,Acc,Real,1,5,6,1,6,6,6
82,2,23,1,4,1,5,Real_Item2_Reward_Bversion,4,Acc,Real,2,1,4.5,1,6,5,6
82,2,23,1,4,1,5,Real_Item3_Reward_Bversion,1,Acc,Real,3,6,6,1,6,4,6
82,2,23,1,4,1,5,Real_Item4_Reward_Bversion,6,Acc,Real,4,1,4,1,4,2,4
82,2,23,1,4,1,5,Real_Item5_Reward_Bversion,1,Acc,Real,5,2,6,1,6,4,6
82,2,23,1,4,1,5,Real_Item6_Reward_Bversion,1,Acc,Real,6,1,5,1,4,4,4
82,2,23,1,4,1,5,Real_Item7_Reward_Bversion,2,Acc,Real,7,2,5.5,1,6,4,6
82,2,23,1,4,1,5,Real_Item8_Reward_Bversion,6,Acc,Real,8,2,3.5,1,4,3,4
82,2,23,1,4,1,5,Real_Item9_Reward_Bversion,1,Acc,Real,9,1,6,1,6,6,6
82,2,23,1,4,1,5,Fake_Item10_Reward_Bversion,1,Acc,Fake,10,3,6,1,6,6,6
82,2,23,1,4,1,5,Fake_Item11_Reward_Bversion,6,Acc,Fake,11,1,3.5,1,6,1,2
82,2,23,1,4,1,5,Fake_Item12_Reward_Bversion,2,Acc,Fake,12,2,6,1,6,6,6
82,2,23,1,4,1,5,Fake_Item13_Reward_Bversion,4,Acc,Fake,13,1,5,1,4,3,4
82,2,23,1,4,1,5,Fake_Item14_Reward_Bversion,6,Acc,Fake,14,1,2,1,3,1,3
82,2,23,1,4,1,5,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,1,2.5,2,1,3,2
82,2,23,1,4,1,5,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,1,3,1,3,3,3
82,2,23,1,4,1,5,Fake_Item17_Reward_Bversion,6,Acc,Fake,17,1,1,1,1,1,1
82,2,23,1,4,1,5,Fake_Item18_Reward_Bversion,6,Acc,Fake,18,1,2.5,3,2,3,3
83,1,23,1,5,2,6,Real_Item1_Reward_Aversion,3,Acc,Real,1,3,6,1,5,2,6
83,1,23,1,5,2,6,Real_Item2_Reward_Aversion,2,Acc,Real,2,4,6,1,5,3,6
83,1,23,1,5,2,6,Real_Item3_Reward_Aversion,6,Acc,Real,3,1,4,3,6,1,4
83,1,23,1,5,2,6,Real_Item4_Reward_Aversion,2,Acc,Real,4,3,6,1,6,2,6
83,1,23,1,5,2,6,Real_Item5_Reward_Aversion,2,Acc,Real,5,2,6,1,6,1,6
83,1,23,1,5,2,6,Real_Item6_Reward_Aversion,6,Acc,Real,6,1,2,1,4,1,6
83,1,23,1,5,2,6,Real_Item7_Reward_Aversion,2,Acc,Real,7,2,5.5,1,2,1,6
83,1,23,1,5,2,6,Real_Item8_Reward_Aversion,6,Acc,Real,8,1,1,1,4,1,4
83,1,23,1,5,2,6,Real_Item9_Reward_Aversion,6,Acc,Real,9,2,2.5,1,6,3,4
83,1,23,1,5,2,6,Fake_Item10_Reward_Aversion,2,Acc,Fake,10,3,4,1,6,3,6
83,1,23,1,5,2,6,Fake_Item11_Reward_Aversion,2,Acc,Fake,11,2,4.5,1,5,2,6
83,1,23,1,5,2,6,Fake_Item12_Reward_Aversion,6,Acc,Fake,12,1,2,1,3,1,2
83,1,23,1,5,2,6,Fake_Item13_Reward_Aversion,6,Acc,Fake,13,1,2,1,6,1,2
83,1,23,1,5,2,6,Fake_Item14_Reward_Aversion,6,Acc,Fake,14,1,3.5,2,5,4,5
83,1,23,1,5,2,6,Fake_Item15_Reward_Aversion,6,Acc,Fake,15,2,4,1,4,3,6
83,1,23,1,5,2,6,Fake_Item16_Reward_Aversion,6,Acc,Fake,16,1,3,4,4,2,5
83,1,23,1,5,2,6,Fake_Item17_Reward_Aversion,6,Acc,Fake,17,1,1,1,5,1,2
83,1,23,1,5,2,6,Fake_Item18_Reward_Aversion,6,Acc,Fake,18,1,2,4,4,3,5
84,2,19,2,4,1,3,Real_Item1_Reward_Bversion,4,Acc,Real,1,3,4,4,2,2,3
84,2,19,2,4,1,3,Real_Item2_Reward_Bversion,5,Acc,Real,2,2,4.5,3,4,3,4
84,2,19,2,4,1,3,Real_Item3_Reward_Bversion,4,Acc,Real,3,3,5,2,5,5,5
84,2,19,2,4,1,3,Real_Item4_Reward_Bversion,5,Acc,Real,4,3,4,5,3,3,4
84,2,19,2,4,1,3,Real_Item5_Reward_Bversion,3,Acc,Real,5,4,5,3,5,5,5
84,2,19,2,4,1,3,Real_Item6_Reward_Bversion,4,Acc,Real,6,3,4.5,3,4,3,4
84,2,19,2,4,1,3,Real_Item7_Reward_Bversion,5,Acc,Real,7,2,4,5,3,3,5
84,2,19,2,4,1,3,Real_Item8_Reward_Bversion,5,Acc,Real,8,2,3.5,4,3,4,4
84,2,19,2,4,1,3,Real_Item9_Reward_Bversion,5,Acc,Real,9,2,2,4,3,3,3
84,2,19,2,4,1,3,Fake_Item10_Reward_Bversion,5,Acc,Fake,10,3,5,4,5,3,5
84,2,19,2,4,1,3,Fake_Item11_Reward_Bversion,5,Acc,Fake,11,3,3,3,4,3,5
84,2,19,2,4,1,3,Fake_Item12_Reward_Bversion,4,Acc,Fake,12,3,4.5,2,4,5,5
84,2,19,2,4,1,3,Fake_Item13_Reward_Bversion,4,Acc,Fake,13,3,4,3,2,4,5
84,2,19,2,4,1,3,Fake_Item14_Reward_Bversion,6,Acc,Fake,14,3,5,4,3,2,4
84,2,19,2,4,1,3,Fake_Item15_Reward_Bversion,4,Acc,Fake,15,2,2,5,3,5,4
84,2,19,2,4,1,3,Fake_Item16_Reward_Bversion,4,Acc,Fake,16,3,3.5,5,3,5,4
84,2,19,2,4,1,3,Fake_Item17_Reward_Bversion,5,Acc,Fake,17,2,2,2,5,2,2
84,2,19,2,4,1,3,Fake_Item18_Reward_Bversion,5,Acc,Fake,18,2,4,5,4,5,5
85,1,20,2,4,3,1,Real_Item1_Reward_Aversion,4,Acc,Real,1,4,5,4,4,5,5
85,1,20,2,4,3,1,Real_Item2_Reward_Aversion,4,Acc,Real,2,4,5,4,4,6,4
85,1,20,2,4,3,1,Real_Item3_Reward_Aversion,4,Acc,Real,3,4,4.5,2,6,6,4
85,1,20,2,4,3,1,Real_Item4_Reward_Aversion,3,Acc,Real,4,4,3.5,3,5,5,5
85,1,20,2,4,3,1,Real_Item5_Reward_Aversion,5,Acc,Real,5,6,6,3,5,4,5
85,1,20,2,4,3,1,Real_Item6_Reward_Aversion,5,Acc,Real,6,4,5.5,3,5,6,6
85,1,20,2,4,3,1,Real_Item7_Reward_Aversion,6,Acc,Real,7,4,5.5,2,6,6,6
85,1,20,2,4,3,1,Real_Item8_Reward_Aversion,2,Acc,Real,8,3,3.5,3,3,4,2
85,1,20,2,4,3,1,Real_Item9_Reward_Aversion,4,Acc,Real,9,4,5,5,4,6,3
85,1,20,2,4,3,1,Fake_Item10_Reward_Aversion,4,Acc,Fake,10,5,5,1,6,6,6
85,1,20,2,4,3,1,Fake_Item11_Reward_Aversion,4,Acc,Fake,11,4,5,2,6,6,6
85,1,20,2,4,3,1,Fake_Item12_Reward_Aversion,6,Acc,Fake,12,5,5.5,4,5,5,5
85,1,20,2,4,3,1,Fake_Item13_Reward_Aversion,3,Acc,Fake,13,3,4,4,4,4,4
85,1,20,2,4,3,1,Fake_Item14_Reward_Aversion,5,Acc,Fake,14,5,5,4,4,6,6
85,1,20,2,4,3,1,Fake_Item15_Reward_Aversion,4,Acc,Fake,15,4,4.5,4,4,6,5
85,1,20,2,4,3,1,Fake_Item16_Reward_Aversion,2,Acc,Fake,16,4,3,4,4,5,4
85,1,20,2,4,3,1,Fake_Item17_Reward_Aversion,4,Acc,Fake,17,3,4,3,4,3,2
85,1,20,2,4,3,1,Fake_Item18_Reward_Aversion,5,Acc,Fake,18,4,4.5,5,3,5,4
86,2,20,2,4,1,2,Real_Item1_Reward_Bversion,5,Acc,Real,1,2,4.5,4,2,2,4
86,2,20,2,4,1,2,Real_Item2_Reward_Bversion,6,Acc,Real,2,1,2.5,4,4,1,3
86,2,20,2,4,1,2,Real_Item3_Reward_Bversion,2,Acc,Real,3,5,5,2,3,3,5
86,2,20,2,4,1,2,Real_Item4_Reward_Bversion,3,Acc,Real,4,2,5.5,1,4,1,6
86,2,20,2,4,1,2,Real_Item5_Reward_Bversion,6,Acc,Real,5,2,2.5,3,3,2,2
86,2,20,2,4,1,2,Real_Item6_Reward_Bversion,1,Acc,Real,6,3,5.5,4,4,2,5
86,2,20,2,4,1,2,Real_Item7_Reward_Bversion,2,Acc,Real,7,2,4.5,3,5,3,5
86,2,20,2,4,1,2,Real_Item8_Reward_Bversion,6,Acc,Real,8,1,2,3,4,2,2
86,2,20,2,4,1,2,Real_Item9_Reward_Bversion,1,Acc,Real,9,2,2,3,2,3,3
86,2,20,2,4,1,2,Fake_Item10_Reward_Bversion,3,Acc,Fake,10,5,2.5,4,3,2,3
86,2,20,2,4,1,2,Fake_Item11_Reward_Bversion,2,Acc,Fake,11,2,3.5,5,2,1,4
86,2,20,2,4,1,2,Fake_Item12_Reward_Bversion,6,Acc,Fake,12,3,2,3,4,1,2
86,2,20,2,4,1,2,Fake_Item13_Reward_Bversion,2,Acc,Fake,13,3,1.5,3,3,1,3
86,2,20,2,4,1,2,Fake_Item14_Reward_Bversion,6,Acc,Fake,14,1,1,1,4,1,1
86,2,20,2,4,1,2,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,2,3,3,1,3,4
86,2,20,2,4,1,2,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,2,2,2,2,3,2
86,2,20,2,4,1,2,Fake_Item17_Reward_Bversion,1,Acc,Fake,17,4,2,3,5,1,2
86,2,20,2,4,1,2,Fake_Item18_Reward_Bversion,6,Acc,Fake,18,4,2.5,2,4,5,2
87,2,22,1,4,3,3,Real_Item1_Reward_Bversion,1,Acc,Real,1,4,5,6,2,5,6
87,2,22,1,4,3,3,Real_Item2_Reward_Bversion,1,Acc,Real,2,5,5,6,1,1,6
87,2,22,1,4,3,3,Real_Item3_Reward_Bversion,2,Acc,Real,3,4,5.5,6,1,4,4
87,2,22,1,4,3,3,Real_Item4_Reward_Bversion,2,Acc,Real,4,4,4.5,6,1,1,6
87,2,22,1,4,3,3,Real_Item5_Reward_Bversion,1,Acc,Real,5,6,6,6,2,6,6
87,2,22,1,4,3,3,Real_Item6_Reward_Bversion,1,Acc,Real,6,5,5,6,1,1,6
87,2,22,1,4,3,3,Real_Item7_Reward_Bversion,2,Acc,Real,7,4,5,6,5,5,5
87,2,22,1,4,3,3,Real_Item8_Reward_Bversion,2,Acc,Real,8,5,5,6,2,5,6
87,2,22,1,4,3,3,Real_Item9_Reward_Bversion,6,Acc,Real,9,1,5,6,1,1,6
87,2,22,1,4,3,3,Fake_Item10_Reward_Bversion,1,Acc,Fake,10,5,5,6,6,6,6
87,2,22,1,4,3,3,Fake_Item11_Reward_Bversion,5,Acc,Fake,11,2,5,6,1,1,4
87,2,22,1,4,3,3,Fake_Item12_Reward_Bversion,1,Acc,Fake,12,4,5,6,2,3,2
87,2,22,1,4,3,3,Fake_Item13_Reward_Bversion,1,Acc,Fake,13,4,4.5,6,1,1,6
87,2,22,1,4,3,3,Fake_Item14_Reward_Bversion,2,Acc,Fake,14,1,3,6,1,6,6
87,2,22,1,4,3,3,Fake_Item15_Reward_Bversion,2,Acc,Fake,15,2,4,6,2,3,6
87,2,22,1,4,3,3,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,6,3.5,6,1,1,2
87,2,22,1,4,3,3,Fake_Item17_Reward_Bversion,1,Acc,Fake,17,5,5,6,2,1,6
87,2,22,1,4,3,3,Fake_Item18_Reward_Bversion,1,Acc,Fake,18,4,4.5,6,3,4,6
88,2,20,2,4,1,2,Real_Item1_Reward_Bversion,3,Acc,Real,1,4,4.5,2,4,5,6
88,2,20,2,4,1,2,Real_Item2_Reward_Bversion,3,Acc,Real,2,3,4,4,4,3,5
88,2,20,2,4,1,2,Real_Item3_Reward_Bversion,3,Acc,Real,3,3,4,3,3,4,4
88,2,20,2,4,1,2,Real_Item4_Reward_Bversion,5,Acc,Real,4,4,2,3,3,3,4
88,2,20,2,4,1,2,Real_Item5_Reward_Bversion,2,Acc,Real,5,5,5,2,5,4,5
88,2,20,2,4,1,2,Real_Item6_Reward_Bversion,2,Acc,Real,6,4,5,1,5,4,5
88,2,20,2,4,1,2,Real_Item7_Reward_Bversion,2,Acc,Real,7,3,4.5,4,4,4,5
88,2,20,2,4,1,2,Real_Item8_Reward_Bversion,3,Acc,Real,8,3,4,3,3,3,2
88,2,20,2,4,1,2,Real_Item9_Reward_Bversion,5,Acc,Real,9,4,4.5,2,4,3,3
88,2,20,2,4,1,2,Fake_Item10_Reward_Bversion,2,Acc,Fake,10,4,4,3,4,3,4
88,2,20,2,4,1,2,Fake_Item11_Reward_Bversion,6,Acc,Fake,11,2,1.5,1,1,2,2
88,2,20,2,4,1,2,Fake_Item12_Reward_Bversion,4,Acc,Fake,12,2,3,2,2,3,3
